id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummy	roe	logporte	ti	LL	lucrativ	
MDIA3 BZ Equity	2010	1	0.078806	0.148898907	0.3792764	0	0	1	0	0	0.236371081	9.370679226	0	351.641	0.149768431	
MDIA3 BZ Equity	2011	1	0.188194	0.119857849	0.296073584	0	0	1	0	0	0.19973735	9.388101202	0	366.544	0.149977087	
MDIA3 BZ Equity	2012	1	0.122803	0.137307508	0.365359104	0	0	1	0	0	0.182744508	9.464047129	0	470.538	0.161639528	
MDIA3 BZ Equity	2013	1	0.147651	0.134980274	0.348949984	0	0	1	0	0	0.19519393	9.54963486	0	524.385	0.147916084	
MDIA3 BZ Equity	2014	1	0.141444	0.133816201	0.39934754	0	0	1	0	0	0.185945864	9.634642291	0	599.262	0.138987086	
MDIA3 BZ Equity	2015	1	0.14808	0.118426489	0.468080478	0	0	1	0	0	0.182388044	9.660855047	0	603.925	0.131864521	
MRFG3 BZ Equity	2006							1								
MRFG3 BZ Equity	2007		0.518569	0.019617075	0.466787667	0	0	1		0		9.328483577		84.955	0.039875429	
MRFG3 BZ Equity	2008	1	0.471152	-0.00387759	0.247501973	0.021845575	0	1	0	1	0.065064866	9.523739835	0	-35.5	-0.010628905	
MRFG3 BZ Equity	2009	1	0.436021	0.043611017	0.329751452	0	0	1	0	0	-0.012919577	9.792657578	0	534.435	0.086146436	
MRFG3 BZ Equity	2010	2	0.43632	0.006464455	0.185153512	0	0	1	0	0	0.141164435	9.983338511	0	146.094	0.015180772	
MRFG3 BZ Equity	2011	1	0.511015	-0.0313142	0.113380471	0	0	1	0	0	0.02248841	10.20080863	0	-746.012	-0.046982615	
MRFG3 BZ Equity	2012	1	0.489586	-0.008749776	0.145030826	0	0	1	0	0	-0.218182307	10.32251102	0	-223.902	-0.01065484	
MRFG3 BZ Equity	2013	1	0.510026	-0.051246093	0.15419758	0	0	1	0	0	-0.052008645	10.2179145	0	-913.593	-0.055314408	
MRFG3 BZ Equity	2014	1	0.554887	-0.036633081	0.195057348	0	0	1	0	0	-0.292910085	10.2730563	0	-739.472	-0.03943351	
MRFG3 BZ Equity	2015	1	0.582512	-0.028017949	0.203780332	0	1	1	0	0	-0.356935404	10.18209375	0	-586.022	-0.038531877	
MYPK3 BZ Equity	2006							0								
MYPK3 BZ Equity	2007		0.325667	0.08423827	0.186866023	0	0	0		1	0.217904526	9.096066315		72.391	0.058025416	
MYPK3 BZ Equity	2008		0.304697	0.188815561	0.261832712	0	0	1	0	0	0.233112536	9.110347919	0	214.094	0.166056766	
MYPK3 BZ Equity	2009		0.382745	0.032501705	0.303069304	0	1	1	0	0	0.483350905	9.26191109	0	55.133	0.030164806	
MYPK3 BZ Equity	2010		0.35083	0.078753194	0.287405713	0	0	1	0	0	0.081632925	9.119785893	0	164.153	0.124584189	
MYPK3 BZ Equity	2011		0.343693	0.08963923	0.218502624	0	0	1	0	0	0.210617818	9.347797825	0	223.436	0.100312562	
MYPK3 BZ Equity	2012	2	0.50072	0.012212174	0.179888207	0.007949895	0	1	0	1	0.243230062	9.463166917	0	66.864	0.023015766	
MYPK3 BZ Equity	2013	2	0.459513	0.028220233	0.143430345	0	0	1	0	0	0.061291949	9.721763145	0	170.329	0.032324026	
MYPK3 BZ Equity	2014	3	0.459913	0.01077703	0.123407328	0	0	1	0	0	0.11786169	9.770238561	0	67.777	0.011503865	
MYPK3 BZ Equity	2015	2	0.427371	0.00617818	0.001874163	0	1	1	0	0	0.042241741	9.771710697	0	49.366	0.008350592	
NATU3 BZ Equity	2006							1								
NATU3 BZ Equity	2007		0.279276	0.236774777	0.970010297	0.053090146	0	1		1	0.719334015	9.440434718		465.409	0.168810734	
NATU3 BZ Equity	2008	4	0.214093	0.230964167	0.837785677	0.02231713	0	1	0	1	0.685393622	9.487520019	0	517.857	0.168534894	
NATU3 BZ Equity	2009	4	0.256951	0.249496392	0.864889931	0.020752427	0	1	0	1	0.510651704	9.55342192	0	683.924	0.191243166	
NATU3 BZ Equity	2010	3	0.214677	0.230937241	0.916405714	0.043851721	0	1	0	1	0.600027022	9.6275765	0	744.05	0.175398398	
NATU3 BZ Equity	2011	4	0.312865	0.219061	1.061301567	0.024716505	0	1	0	1	0.59168892	9.710685217	0	830.901	0.161757365	
NATU3 BZ Equity	2012	4	0.433945	0.16077419	1.085936604	0.005763417	0	1	0	1	0.66459054	9.747518543	0	861.222	0.154026899	
NATU3 BZ Equity	2013	4	0.463149	0.134853507	1.144389651	0.000909044	0	1	0	1	0.668943544	9.802477415	0	842.608	0.132784739	
NATU3 BZ Equity	2014	4	0.552939	0.101779104	1.01086736	0	0	1	0	0	0.72125658	9.845737285	0	732.818	0.104534307	
NATU3 BZ Equity	2015	4	0.589238	0.054658227	0.97096866	0	0	1	0	0	0.637965872	9.869725713	0	513.513	0.069314761	
NRTQ3 BZ Equity	2006							1								
NRTQ3 BZ Equity	2007					0	0	1		1						
NRTQ3 BZ Equity	2008					0	0	1	0	0			0			
NRTQ3 BZ Equity	2009		0.266587	0.064353934	0.460259468	0	0	1	0	0			0	2.547		
NRTQ3 BZ Equity	2010		0.206697	0.194923716	0.412133097	0	0	1	0	0	0.124068391	7.66000172	0	8.394	0.183639983	
NRTQ3 BZ Equity	2011		0.145386	0.176977096	0.48162578	0.401752741	0	1	0	1	0.301692844	7.897846932	0	9.249	0.1170167	
NRTQ3 BZ Equity	2012					0	0	1	0	0	0.256233378	7.910432291	0			
NRTQ3 BZ Equity	2013	3	0.123312	0.122559945	0.571991069	0	0	1	0	0			0	8.633		
NRTQ3 BZ Equity	2014	2		0.135841011	0.616601406	0	0	1	0	0	0.167595271	7.958664204	0	12.488	0.137350007	
NRTQ3 BZ Equity	2015	2		0.159354925	0.622679495	0	0	1	0	0	0.198231662	8.064521631	0	21.482	0.185162519	
ODER4 BZ Equity	2006							1								
ODER4 BZ Equity	2007		0.310968	-0.002154325	0.200219773	0	0	1		0	-0.054741712	8.265426353		-0.471	-0.002556198	
ODER4 BZ Equity	2008	1	0.356938	0.000166242	0.126430817	0	0	1	0	0	-0.004782406	8.279201379	0	0.04	0.000210309	
ODER4 BZ Equity	2009	1	0.330502	0.068791635	0.172396137	0	0	1	0	0	0.00040922	8.429823311	0	18.144	0.067438783	
ODER4 BZ Equity	2010	1	0.408879	-0.015170133	0.206330012	0	0	1	0	0	0.160265696	8.42742768	0	-4.395	-0.016425977	
ODER4 BZ Equity	2011	1	0.406601	-0.056918402	0.116755043	0	0	1	0	0	-0.039353158	8.376881586	0	-17.251	-0.072432369	
ODER4 BZ Equity	2012	1	0.366888	0.025048891	0.178316285	0	0	1	0	0	-0.183873375	8.423188511	0	8.031	0.030309664	
ODER4 BZ Equity	2013	1	0.362639	0.042102866	0.280246332	0	0	1	0	0	0.080471748	8.509856832	0	14.792	0.045726722	
ODER4 BZ Equity	2014	1	0.44388	0.016299676	0.128045742	0	0	1	0	0	0.136421068	8.518557367	0	6.238	0.01890114	
ODER4 BZ Equity	2015	1	0.43634	-0.002927117	0.097004195	0	0	1	0	0	0.056113775	8.540535935	0	-1.202	-0.003462331	
OFSA3 BZ Equity	2006							1								
OFSA3 BZ Equity	2007					0	0	1		1						
OFSA3 BZ Equity	2008					0	0	1	0	0			0			
OFSA3 BZ Equity	2009					0	0	1	0	0			0			
OFSA3 BZ Equity	2010					0	0	1	0	0			0			
OFSA3 BZ Equity	2011	4	0.474467	0.072184996	0.680333023	0	0	1	0	0			0	33.632		
OFSA3 BZ Equity	2012	4	0.402033	0.070570411	0.597255879	0	0	1	0	0	0.189536922	8.471400271	0	31.907	0.107766977	
OFSA3 BZ Equity	2013	4	0.419567	0.077977504	0.81485404	0	0	1	0	0	0.163764211	8.505441672	0	42.005	0.13117749	
OFSA3 BZ Equity	2014	4	0.34431	0.072813399	0.777646801	0	0	1	0	0	0.200577786	8.584354974	0	120.7497	0.314435148	
OFSA3 BZ Equity	2015	4	0.312224	0.099790733	0.615235131	0	0	1	0	0	0.197207889	9.00746928	0	69.192	0.068012166	
PETR4 BZ Equity	2006							1								
PETR4 BZ Equity	2007		0.168793	0.111092223	0.37052458	0.084461263	0	1		0	0.282526843	11.19730382		25582.6547	0.162420856	
PETR4 BZ Equity	2008	3	0.215784	0.118005771	0.280941259	0	0	1	0	0	0.206890364	11.23258923	0	34646.3032	0.202799869	
PETR4 BZ Equity	2009	3	0.292366	0.085757904	0.446399805	0.006084942	0	1	0	1	0.237065838	11.33650477	0	30051.19	0.138470386	
PETR4 BZ Equity	2010	3	0.224336	0.068084851	0.476752805	0.020074494	0	1	0	1	0.180062468	11.26205647	0	35189.366	0.192466421	
PETR4 BZ Equity	2011	3	0.259216	0.055512857	0.429023897	0.002824062	0	1	0	1	0.113577	11.32601184	0	33313.097	0.15725453	
PETR4 BZ Equity	2012	3	0.293429	0.031661349	0.288268504	0.000322606	0	1	0	1	0.100273117	11.38770323	0	21182.442	0.086750662	
PETR4 BZ Equity	2013	3	0.355686	0.031302833	0.246689458	0	0	1	0	0	0.064038749	11.44929243	0	23570	0.08376588	
PETR4 BZ Equity	2014	3	0.442458	-0.027209075	0.145267849	0	1	1	0	0	0.067471245	11.48414318	0	-21587	-0.070802585	
PETR4 BZ Equity	2015		0.547528	-0.038700862	0.072046835	0	0	1	0	0	-0.069473677	11.52796484	0	-34836	-0.103291229	
PMAM3 BZ Equity	2006							0								
PMAM3 BZ Equity	2007		0.546907	-0.029359312	-0.081080232	0	0	0		1	4.572093023	9.614705536		-109.032	-0.02647576	
PMAM3 BZ Equity	2008	2	0.2272	0.040059692	0.379932635	0	0	0	0	0	3.050870222	9.606721787	0	133.014	0.03289846	
PMAM3 BZ Equity	2009	2	0.149063	0.060554563	0.363284079	0	0	1	0	0	0.109575387	9.541748187	0	197.548	0.056744588	
PMAM3 BZ Equity	2010	2	0.204662	0.012746854	0.315318675	0.007871587	0	1	0	1	0.113964433	9.400004594	0	47.532	0.01892263	
PMAM3 BZ Equity	2011	1	0.184727	-0.012634201	0.195949033	0	0	1	0	0	0.026833029	9.504065604	0	-47.711	-0.014946961	
PMAM3 BZ Equity	2012	2	0.192322	-0.049320025	0.006541599	0	0	1	0	0	-0.028711195	9.61260968	0	-206.488	-0.050383129	
PMAM3 BZ Equity	2013	1	0.25211	0.001331464	0.061692626	0	0	1	0	0	-0.14126275	9.604849391	0	5.905	0.001466799	
PMAM3 BZ Equity	2014	1	0.268538	0.024954756	0.051148421	0	0	1	0	0	0.004286935	9.744185061	0	123.881	0.022326448	
PMAM3 BZ Equity	2015	1	0.367757	0.025401443	-0.038843616	0	0	1	0	0	0.102871374	9.675261187	0	134.786	0.028469746	
POMO4 BZ Equity	2006							1								
POMO4 BZ Equity	2007		0.435124	0.064639146	0.445168084	0	1	1		1	0.22243022	9.243108771		132.295	0.075584833	
POMO4 BZ Equity	2008	2	0.48464	0.055212943	0.396863114	0	0	1	0	0	0.220350642	9.328209114	0	134.446	0.063144971	
POMO4 BZ Equity	2009	1	0.500649	0.050489031	0.590210669	0	1	1	0	0	0.19335901	9.403491659	0	124.955	0.049347139	
POMO4 BZ Equity	2010	1	0.449515	0.097880216	0.551939648	0	0	1	0	0	0.169161456	9.306171669	0	296.538	0.146523973	
POMO4 BZ Equity	2011	2	0.439802	0.101487934	0.562698259	0	0	1	0	0	0.307806807	9.471951308	0	343.144	0.115751093	
POMO4 BZ Equity	2012	2	0.381818	0.085427845	0.485584958	0	1	1	0	0	0.292911945	9.527485026	0	300.029	0.089059081	
POMO4 BZ Equity	2013	1	0.44592	0.070111758	0.606365506	0	0	1	0	0	0.228603278	9.52762204	0	288.709	0.085671877	
POMO4 BZ Equity	2014	2	0.476025	0.05005041	0.655969199	0	0	1	0	0	0.188207754	9.563399084	0	222.152	0.060708729	
POMO4 BZ Equity	2015	2	0.491334	0.017255679	0.620088366	0	1	1	0	0	0.132944666	9.531503697	0	86.949	0.025571776	
POSI3 BZ Equity	2006							1								
POSI3 BZ Equity	2007		0.015217	0.069631617	0.347391748	0	0	1		0	0.065546934	9.01220683		65.775	0.063951985	
POSI3 BZ Equity	2008	3	0.085568	0.117189754	0.329200509	0.126601105	1	1	0	1	0.124238326	9.200965347	1	136.075	0.085666889	
POSI3 BZ Equity	2009	3	0.051582	0.094978263	0.298608654	0	0	1	0	0	0.238724301	9.284975235	1	128.025	0.066423163	
POSI3 BZ Equity	2010	3	0.248652	0.054732587	0.401242857	0	0	1	0	0	0.200504609	9.338514462	1	89.196	0.040910135	
POSI3 BZ Equity	2011	3	0.258074	-0.043306903	0.249647975	0.110338952	0	1	0	1	0.129964593	9.366909281	1	-67.907	-0.029174624	
POSI3 BZ Equity	2012	3	0.270411	0.017112941	0.194028921	0	0	1	0	0	-0.109673887	9.318332806	1	30.19	0.01450542	
POSI3 BZ Equity	2013	3	0.294846	0.008293727	0.218323549	0.036029034	0	1	0	1	0.047169517	9.322736211	1	15.59	0.007414979	
POSI3 BZ Equity	2014	3	0.295005	0.013223692	0.277349638	0	0	1	0	0	0.024143293	9.409346853	1	23.271	0.009067096	
POSI3 BZ Equity	2015	3	0.44219	-0.0416255	0.213683312	0	1	1	0	0	0.035218749	9.36764641	1	-79.881	-0.034260767	
PRCA3 BZ Equity	2006							1								
PRCA3 BZ Equity	2007					0	0	1		1						
PRCA3 BZ Equity	2008					0	0	1	0	0			0			
PRCA3 BZ Equity	2009					0	0	1	0	0			0			
PRCA3 BZ Equity	2010					0	0	1	0	0			0			
PRCA3 BZ Equity	2011					0	0	1	0	0			0			
PRCA3 BZ Equity	2012					0	0	1	0	0			0			
PRCA3 BZ Equity	2013					0	0	1	0	0			0			
PRCA3 BZ Equity	2014			0.062347162		0	0	1	0	0			0	2.932		
PRCA3 BZ Equity	2015					0	0	1	0	0	0.066587936		0			
PRIO3 BZ Equity	2006							0								
PRIO3 BZ Equity	2007					0	0	0		1						
PRIO3 BZ Equity	2008	1				0	0	0	0	0			0			
PRIO3 BZ Equity	2009	1		-0.030237328	21.70793858	0	0	0	0	0			0	-12.635		
PRIO3 BZ Equity	2010	4	0.00013	-0.052814681	145.4870134	0	0	0	0	0	-0.03105445	7.184833334	0	-142.37	-9.302188827	
PRIO3 BZ Equity	2011	4		-0.056406283	196.64285	0	0	0	0	0	-0.053513363	7.192929679	0	-304.035	-19.49817226	
PRIO3 BZ Equity	2012	4	0.00076	-0.065210404	80.24873999	0	0	0	0	0	-0.078527135	6.99725529	0	-277.566	-27.93257522	
PRIO3 BZ Equity	2013	4	0.038986	-1.239625565	-406.9224118	0	0	0	0	0	-0.075850616	6.829046337	0	-2237.87	-331.7328787	
PRIO3 BZ Equity	2014	1	0.082623	-0.94642564	-0.761405721	0	0	0	0	0	-1.538480047	6.642958879	0	-1003.073	-228.2304892	
PRIO3 BZ Equity	2015	2	0.027293	0.093812684	3.65438948	0	0	0	0	0	-1.613350104	8.687385362	0	110.421	0.226812149	
PTBL3 BZ Equity	2006							0								
PTBL3 BZ Equity	2007		0.262692	-0.097056629	-0.16819812	0	0	0		1	-0.572618163	8.635348009		-39.408	-0.091250738	
PTBL3 BZ Equity	2008	2	0.287439	-0.020762429	-0.195860796	0	0	0	0	0	-1.669689009	8.596412344	0	-9.352	-0.023686023	
PTBL3 BZ Equity	2009	1	0.256126	0.040315776	-0.116980705	0	0	0	0	0	-1.935831091	8.611278167	0	19.161	0.046896454	
PTBL3 BZ Equity	2010	1	0.25171	0.056915312	-0.008707214	0	0	0	0	0	0.711009685	8.580021251	0	32.295	0.084940348	
PTBL3 BZ Equity	2011	1	0.208183	0.042364753	-0.008689414	0	0	0	0	0	0.530853442	8.708773462	0	24.381	0.047673611	
PTBL3 BZ Equity	2012	1	0.239479	0.094436958	0.139452292	0	0	0	0	0	0.298063522	8.768494546	0	65.664	0.111900696	
PTBL3 BZ Equity	2013	1	0.323938	0.100005746	0.30251666	0	0	0	0	0	0.516522847	8.849094339	0	90.496	0.128095845	
PTBL3 BZ Equity	2014	1	0.39508	0.082539997	0.295563703	0	0	0	0	0	0.47168464	8.921182714	0	93.464	0.112062847	
PTBL3 BZ Equity	2015	1	0.516112	0.038946869	0.473079322	0	0	0	0	0	0.393897505	8.977333479	0	52.652	0.055472967	
QGEP3 BZ Equity	2006							0								
QGEP3 BZ Equity	2007		0.742337	0.146339644	0.06194615	0	0	0		1				127.535		
QGEP3 BZ Equity	2008		0.481754	0.086815906	0.231646489	0	0	0	0	0	0.988927057	8.432156031	0	79.832	0.295135179	
QGEP3 BZ Equity	2009		0.44508	0.064846161	0.087628077	0	0	0	0	0	0.221023721	8.565246708	0	65.854	0.179198946	
QGEP3 BZ Equity	2010	4	0.251268	0.033747653	1.054161116	0	0	0	0	0	0.162820367	8.518773123	0	35.595	0.107799283	
QGEP3 BZ Equity	2011	3	0.037937	0.033753242	3.304473871	0	0	0	0	0	0.057198824	8.15302785	0	92.137	0.647748204	
QGEP3 BZ Equity	2012	3		0.033881092	2.363692462	0	0	0	0	0	0.042346984	8.460908362	0	82.468	0.28534949	
QGEP3 BZ Equity	2013		0.055244	0.063251628	2.556658465	0	0	0	0	0	0.037017735	8.66492953	0	192.242	0.415832803	
QGEP3 BZ Equity	2014		0.077629	0.060275574	2.932343155	0	0	0	0	0	0.079799689	8.6867149	0	194.825	0.400801912	
QGEP3 BZ Equity	2015		0.107759	0.027290327	2.657844771	0	0	0	0	0	0.075221892	8.70176825	0	93.613	0.186023544	
RANI4 BZ Equity	2006							1								
RANI4 BZ Equity	2007		0.498261	0.03040682	0.105159817	0	0	1		1	0.008256756	8.477944186		14.595	0.048557902	
RANI4 BZ Equity	2008	1	0.653109	-0.096218547	-0.332928361	0	0	1	0	0	0.144590846	8.544564097	0	-54.223	-0.154746005	
RANI4 BZ Equity	2009	2	0.285656	0.020660445	-0.159803376	0	0	1	0	0	-1.085697695	8.589269158	0	21.951	0.056517787	
RANI4 BZ Equity	2010	1	0.258438	0.030015025	0.047504782	0	0	1	0	0	0.049582017	8.544064322	0	34.36	0.09817227	
RANI4 BZ Equity	2011	2	0.312029	0.007915353	0.117523991	0	0	1	0	0	0.073555699	8.646095788	0	9.354	0.021130101	
RANI4 BZ Equity	2012	1	0.337914	0.021836949	0.200345603	0	0	1	0	0	0.020148627	8.673586689	0	26.381	0.055937695	
RANI4 BZ Equity	2013	1	0.388279	0.041316048	0.184689986	0	0	1	0	0	0.05810729	8.684350666	0	67.408	0.13943146	
RANI4 BZ Equity	2014	1	0.462728	0.033701306	0.242625825	0	0	1	0	0	0.138062965	8.78121019	0	56.579	0.093636479	
RANI4 BZ Equity	2015	2	0.556147	0.000298446	0.063334468	0	0	1	0	0	0.113698066	8.868349912	0	0.495	0.000670278	
RAPT4 BZ Equity	2006							1								
RAPT4 BZ Equity	2007		0.24792	0.096302851	0.269145329	0.098433792	0	1		0	0.182702923	9.305575124		173.359	0.085777082	
RAPT4 BZ Equity	2008	4	0.295495	0.104303076	0.312283062	0	0	1	0	0	0.199450289	9.403158799	0	231.111	0.09134017	
RAPT4 BZ Equity	2009	4	0.306065	0.04755041	0.511205956	0	1	1	0	0	0.214170142	9.485647335	0	135.158	0.044176817	
RAPT4 BZ Equity	2010	4	0.36196	0.067226227	0.444351501	0	0	1	0	0	0.098486322	9.392616768	0	249.493	0.101027963	
RAPT4 BZ Equity	2011	3	0.36911	0.066958467	0.446278604	0.030783844	0	1	0	1	0.154222985	9.570422909	0	269.149	0.072371881	
RAPT4 BZ Equity	2012	3	0.432241	0.009823726	0.386215673	0.012722328	0	1	0	1	0.144598191	9.618716918	0	42.562	0.010240121	
RAPT4 BZ Equity	2013	3	0.53108	0.047904204	0.54372196	0	0	1	0	0	0.022911657	9.544306345	0	235.062	0.06712373	
RAPT4 BZ Equity	2014		0.52804	0.041439359	0.651023102	0	1	1	0	0	0.143085498	9.628728875	0	201.956	0.047481878	
RAPT4 BZ Equity	2015		0.596957	-0.004750894	0.597244972	0	0	1	0	0	0.115844033	9.577348505	0	-24.628	-0.006517494	
rdtr3 BZ Equity	2006							0								
rdtr3 BZ Equity	2007					0	0	0		1						
rdtr3 BZ Equity	2008	1	0.313452	0.059319027	0.601169448	0	0	0	1	0			0	300.114		
rdtr3 BZ Equity	2009		0.358758	0.038792923	0.630309904	0	0	0	1	0	0.182763541	9.370333006	0	207.283	0.088354908	
rdtr3 BZ Equity	2010			0.108531142		0	0	0	1	0	0.116402993	9.399059565	0	60.637	0.024192355	
rdtr3 BZ Equity	2011			0.096795282		0	0	0	1	0	0.112312579		0	42.494		
rdtr3 BZ Equity	2012			0.118020725		0	0	0	1	0	0.099537379		0	50.944		
rdtr3 BZ Equity	2013			0.145174577		0	0	0	1	0	0.120088633		0	71.2		
rdtr3 BZ Equity	2014			0.17205939		1.98603E-09	0	0	1	1	0.151452949		0	86.635		
rdtr3 BZ Equity	2015					0	0	0	1	0	0.179482983		0			
REDE4 BZ Equity	2006							1								
REDE4 BZ Equity	2007		0.349958	0.0051747	0.104114883	0	0	1		1	0.035442401	9.507414744		51.454	0.015995742	
REDE4 BZ Equity	2008		0.395677	0.01811671	-0.041171433	0	0	1	1	0	0.019739777	9.518539076	0	205.338	0.062220035	
REDE4 BZ Equity	2009		0.443324	0.000718132	-0.098383717	0	0	1	1	0	0.081386251	9.60159896	0	8.282	0.002072699	
REDE4 BZ Equity	2010		0.494194	-0.029179993	-0.140243313	0	0	1	1	0	0.003402593	9.758984294	0	-368.845	-0.064247999	
REDE4 BZ Equity	2011		0.617103	-0.225760155		0	0	1	1	0	-0.139209644	9.836370202	0	-688.035	-0.100286005	
REDE4 BZ Equity	2012		0.618891	-0.279079554		0	0	1	1	0	-1.103021452		0	-665.816		
REDE4 BZ Equity	2013		0.667397	-0.04620599	-146.8106818	0	0	1	1	0			0	-128.829		
REDE4 BZ Equity	2014	3	0.22644	0.14268087	0.456647268	8.39223E-11	0	1	1	1	0.196799971	7.127299215	0	1700.155	126.8204535	
REDE4 BZ Equity	2015	3	0.288544	0.031624175	0.175233214	7.7299E-11	0	1	1	1	0.573441747	9.689256901	0	409.115	0.083673609	
ROMI3 BZ Equity	2006							1								
ROMI3 BZ Equity	2007		0.4502	0.079072603	0.921479522	0.073762926	0	1		1	0.241919344	8.739531207		108.966	0.198499676	
ROMI3 BZ Equity	2008	4	0.489499	0.074795767	0.943174546	0	0	1	0	0	0.167057099	8.800708832	0	125.726	0.198937322	
ROMI3 BZ Equity	2009	4	0.530598	0.007362688	1.096322518	0	0	1	0	0	0.178754381	8.842686607	0	12.808	0.018399021	
ROMI3 BZ Equity	2010	4	0.534832	0.036497578	0.979876623	0	0	1	0	0	0.018710457	8.677090236	0	67.929	0.142877876	
ROMI3 BZ Equity	2011	4	0.546802	0.001967581	0.805639507	0.015129641	0	1	0	1	0.096762614	8.8283563	0	3.568	0.00529747	
ROMI3 BZ Equity	2012	4	0.501933	-0.02354016	0.526219373	0.022068551	0	1	0	1	0.005249035	8.800066524	0	-38.007	-0.060227809	
ROMI3 BZ Equity	2013	4	0.41205	0.000960503	0.560144503	0	0	1	0	0	-0.059640341	8.777502944	0	1.365	0.002278399	
ROMI3 BZ Equity	2014	4	0.386656	0.005612896	0.590331733	0	1	1	0	0	0.002100249	8.824401169	0	7.235	0.010840202	
ROMI3 BZ Equity	2015	4	0.321018	0.005127423	0.768120214	0	0	1	0	0	0.011231664	8.81198431	0	6.254	0.009642143	
RSUL3 BZ Equity	2006							1								
RSUL3 BZ Equity	2007		0.218505	0.039458077	-0.024929454	0	0	1		0	0.121403731	7.946928549		3.393	0.038340283	
RSUL3 BZ Equity	2008	4	0.254686	-0.142884981	-2.174727728	0	0	1	0	0	0.281413287	8.029473063	0	-17.598	-0.164433481	
RSUL3 BZ Equity	2009	4	0.156018	-0.053286994	0.044465118	0	0	1	0	0	3.143061261	8.063404672	0	-9.966	-0.086122417	
RSUL3 BZ Equity	2010	4	0.144259	-0.028525445	0.005679204	0	0	1	0	0	-0.308068006	7.938529732	0	-5.264	-0.060643764	
RSUL3 BZ Equity	2011	4	0.178558	-0.014975605	0.383676542	0	0	1	0	0	-0.211202054	8.076731443	0	-2.919	-0.024462602	
RSUL3 BZ Equity	2012	4	0.219234	-0.085377773	9.324554576	0	0	1	0	0	-0.132645642	8.15579742	0	-15.549	-0.108618811	
RSUL3 BZ Equity	2013	4	0.274646	-0.032418697	33.39642332	0	0	1	0	0	-2.40808425	8.038910125	0	-6.009	-0.054940433	
RSUL3 BZ Equity	2014	4	0.296085	0.038002382	5.087816193	0	0	1	0	0		8.13169243	0	7.051	0.052066488	
RSUL3 BZ Equity	2015	4	0.353862	-0.343834117	-1.7326684	0	0	1	0	0	0.940258701	8.133692162	0	-60.292	-0.443167117	
SBSP3 BZ Equity	2006							0								
SBSP3 BZ Equity	2007		0.30462	0.056190423	0.17386169	0	0	0		1	0.095768219	9.74251563		1048.703	0.189730382	
SBSP3 BZ Equity	2008		0.366669	0.046119011	0.183609161	0	0	0	0	0	0.107185441	9.776035579	0	862.946	0.144526685	
SBSP3 BZ Equity	2009		0.32396	0.074481933	0.152719114	0	0	0	0	0	0.117808424	9.892611773	0	1507.747	0.193070846	
SBSP3 BZ Equity	2010	1	0.353936	0.069824678	0.270039519	0	0	0	0	0	0.178672986	9.93346294	0	1630.447	0.190039442	
SBSP3 BZ Equity	2011	1	0.34092	0.048519523	0.181277726	0	0	0	0	0	0.168403293	9.965250021	0	1223.419	0.132533357	
SBSP3 BZ Equity	2012	1	0.335218	0.072212305	0.243538888	0	0	0	0	0	0.116009014	9.997457902	0	1911.9	0.192312393	
SBSP3 BZ Equity	2013	1	0.334228	0.068032079	0.277521437	0	0	0	0	0	0.169844579	10.03090848	0	1923.559	0.179141842	
SBSP3 BZ Equity	2014	1	0.355316	0.029746991	0.133709472	0	0	0	0	0	0.148757915	10.05367632	0	902.983	0.079800067	
SBSP3 BZ Equity	2015	1	0.389289	0.015910201	0.053022926	0	0	0	0	0	0.06787099	10.04973019	0	536.279	0.047825619	
snsl3 BZ Equity	2006							0								
snsl3 BZ Equity	2007					0	0	0		1						
snsl3 BZ Equity	2008					0	0	0	0	0			0			
snsl3 BZ Equity	2009					0	0	0	0	0			0			
snsl3 BZ Equity	2010					0	0	0	0	0			0			
snsl3 BZ Equity	2011	4	0.203275	0.094262855	0.33852426	0	0	0	0	0			0	2.3446		
snsl3 BZ Equity	2012	4	0.285526	0.17863649	0.592937368	0.439767151	0	0	0	1	0.225985542	7.588251533	0	6.0208	0.155382702	
snsl3 BZ Equity	2013		0.069034	0.080313449	0.925361297	0	0	0	0	0	0.426704465	7.665069479	0	6.3841	0.138048026	
snsl3 BZ Equity	2014		0.046827	0.130035914	0.775794582	0	0	0	0	0	0.111851638	7.709235182	0	11.083	0.216482179	
snsl3 BZ Equity	2015		0.141091	0.099788706	0.948788726	0	0	0	0	0	0.185024424	7.851325017	0	9.7997	0.138002757	
SUZB5 BZ Equity	2006							0								
SUZB5 BZ Equity	2007		0.492109	0.047076544	0.753771218	0.020458348	0	0		0	0.110549781	9.491220175		539.353	0.174041543	
SUZB5 BZ Equity	2008	1	0.589193	-0.034827236	0.42664202	0.186396746	0	0	0	1	0.122813126	9.532712094	1	-451.308	-0.132361274	
SUZB5 BZ Equity	2009	1	0.377168	0.053732113	0.751756605	0	0	0	0	0	-0.120778482	9.608910524	1	946.521	0.232926945	
SUZB5 BZ Equity	2010	1	0.378375	0.040658611	0.996190639	0.054008671	0	0	0	1	0.120355604	9.596898908	1	768.997	0.194547537	
SUZB5 BZ Equity	2011	1	0.402649	0.001376486	0.507998023	0.006636064	0	0	0	1	0.088997371	9.654550298	1	29.891	0.006622015	
