t	Year	Month	Date	Hour	Day	Holidays	Flow_1	Flow_2
14213	2014	8	16	5 	7	0	1296	990
14214	2014	8	16	6 	7	0	2028	1873
14215	2014	8	16	7 	7	0	3390	2774
14216	2014	8	16	8 	7	0	3554	3158
14217	2014	8	16	9 	7	0	3843	3382
14218	2014	8	16	10	7	0	3918	3526
14219	2014	8	16	11	7	0	3970	3748
14220	2014	8	16	12	7	0	4136	4319
14221	2014	8	16	13	7	0	4081	4277
14222	2014	8	16	14	7	0	3848	4766
14223	2014	8	16	15	7	0	3628	4184
14224	2014	8	16	16	7	0	3793	4218
14225	2014	8	16	17	7	0	3959	4097
14226	2014	8	16	18	7	0	3903	4028
14227	2014	8	16	19	7	0	4066	3763
14228	2014	8	16	20	7	0	3124	4183
14229	2014	8	16	21	7	0	2725	2878
14230	2014	8	16	22	7	0	2677	2299
14231	2014	8	16	23	7	0	2223	1964
14232	2014	8	17	0 	1	0	1657	1350
14233	2014	8	17	1 	1	0	1098	882
14234	2014	8	17	2 	1	0	728	502
14235	2014	8	17	3 	1	0	512	350
14236	2014	8	17	4 	1	0	597	416
14237	2014	8	17	5 	1	0	870	726
14238	2014	8	17	6 	1	0	1371	1129
14239	2014	8	17	7 	1	0	1779	1611
14240	2014	8	17	8 	1	0	1875	1811
14241	2014	8	17	9 	1	0	2241	1968
14242	2014	8	17	10	1	0	2359	2411
14243	2014	8	17	11	1	0	2705	3076
14244	2014	8	17	12	1	0	3286	4087
14245	2014	8	17	13	1	0	3054	4128
14246	2014	8	17	14	1	0	3006	3923
14247	2014	8	17	15	1	0	3108	3710
14248	2014	8	17	16	1	0	3387	3913
14249	2014	8	17	17	1	0	3995	3947
14250	2014	8	17	18	1	0	4135	4055
14251	2014	8	17	19	1	0	3942	3862
14252	2014	8	17	20	1	0	3012	3500
14253	2014	8	17	21	1	0	2894	2979
14254	2014	8	17	22	1	0	2294	2120
14255	2014	8	17	23	1	0	1265	1339
14256	2014	8	18	0 	2	0	640	604
14257	2014	8	18	1 	2	0	282	296
14258	2014	8	18	2 	2	0	185	203
14259	2014	8	18	3 	2	0	217	204
14260	2014	8	18	4 	2	0	534	576
14261	2014	8	18	5 	2	0	2035	1767
14262	2014	8	18	6 	2	0	4985	3253
14263	2014	8	18	7 	2	0	4961	4048
14264	2014	8	18	8 	2	0	5124	3809
14265	2014	8	18	9 	2	0	4679	3921
14266	2014	8	18	10	2	0	4221	3755
14267	2014	8	18	11	2	0	3848	3657
14268	2014	8	18	12	2	0	3774	3639
14269	2014	8	18	13	2	0	3845	4039
14270	2014	8	18	14	2	0	3819	3802
14271	2014	8	18	15	2	0	3674	4241
14272	2014	8	18	16	2	0	4209	4989
14273	2014	8	18	17	2	0	4254	5162
14274	2014	8	18	18	2	0	4096	5079
14275	2014	8	18	19	2	0	3449	4968
14276	2014	8	18	20	2	0	2525	3787
14277	2014	8	18	21	2	0	1934	2634
14278	2014	8	18	22	2	0	1601	2156
14279	2014	8	18	23	2	0	964	1188
14280	2014	8	19	0 	3	0	568	492
14281	2014	8	19	1 	3	0	271	241
14282	2014	8	19	2 	3	0	192	159
14283	2014	8	19	3 	3	0	241	216
14284	2014	8	19	4 	3	0	510	499
14285	2014	8	19	5 	3	0	1911	1754
14286	2014	8	19	6 	3	0	4783	3187
14287	2014	8	19	7 	3	0	5496	4141
14288	2014	8	19	8 	3	0	4925	3968
14289	2014	8	19	9 	3	0	4591	3945
14290	2014	8	19	10	3	0	4271	3809
14291	2014	8	19	11	3	0	3986	3503
14292	2014	8	19	12	3	0	3851	3636
14293	2014	8	19	13	3	0	3863	3928
14294	2014	8	19	14	3	0	3798	4133
14295	2014	8	19	15	3	0	3777	4095
14296	2014	8	19	16	3	0	4257	4522
14297	2014	8	19	17	3	0	4243	5213
14298	2014	8	19	18	3	0	4043	5311
14299	2014	8	19	19	3	0	3654	4998
14300	2014	8	19	20	3	0	2744	4306
14301	2014	8	19	21	3	0	2397	3308
14302	2014	8	19	22	3	0	2036	2949
14303	2014	8	19	23	3	0	1253	1569
14304	2014	8	20	0 	4	0	719	688
14305	2014	8	20	1 	4	0	325	327
14306	2014	8	20	2 	4	0	230	236
14307	2014	8	20	3 	4	0	241	263
14308	2014	8	20	4 	4	0	512	531
14309	2014	8	20	5 	4	0	1893	1752
14310	2014	8	20	6 	4	0	4745	3187
14311	2014	8	20	7 	4	0	5383	4028
14312	2014	8	20	8 	4	0	5197	4054
14313	2014	8	20	9 	4	0	4631	3640
14314	2014	8	20	10	4	0	4344	3626
14315	2014	8	20	11	4	0	3886	3523
14316	2014	8	20	12	4	0	3719	3707
14317	2014	8	20	13	4	0	3712	4022
14318	2014	8	20	14	4	0	3972	4258
14319	2014	8	20	15	4	0	3682	4156
14320	2014	8	20	16	4	0	3816	4615
14321	2014	8	20	17	4	0	4202	5059
14322	2014	8	20	18	4	0	4328	5259
14323	2014	8	20	19	4	0	3750	5152
14324	2014	8	20	20	4	0	3090	4724
14325	2014	8	20	21	4	0	2414	3318
14326	2014	8	20	22	4	0	1802	2131
14327	2014	8	20	23	4	0	1102	1386
14328	2014	8	21	0 	5	0	613	858
14329	2014	8	21	1 	5	0	336	438
14330	2014	8	21	2 	5	0	217	170
14331	2014	8	21	3 	5	0	226	206
14332	2014	8	21	4 	5	0	532	505
14333	2014	8	21	5 	5	0	1937	1737
14334	2014	8	21	6 	5	0	4763	3360
14335	2014	8	21	7 	5	0	4968	4122
14336	2014	8	21	8 	5	0	5031	3925
14337	2014	8	21	9 	5	0	4774	3878
14338	2014	8	21	10	5	0	4241	3504
14339	2014	8	21	11	5	0	4147	3392
14340	2014	8	21	12	5	0	4008	4199
14341	2014	8	21	13	5	0	4053	4235
14342	2014	8	21	14	5	0	3703	4035
14343	2014	8	21	15	5	0	3897	4650
14344	2014	8	21	16	5	0	4251	4512
14345	2014	8	21	17	5	0	4320	5289
14346	2014	8	21	18	5	0	4418	5441
14347	2014	8	21	19	5	0	4009	5073
14348	2014	8	21	20	5	0	3275	4391
14349	2014	8	21	21	5	0	2497	3315
14350	2014	8	21	22	5	0	2056	2590
14351	2014	8	21	23	5	0	1258	1590
14352	2014	8	22	0 	6	0	593	767
14353	2014	8	22	1 	6	0	333	417
14354	2014	8	22	2 	6	0	308	244
14355	2014	8	22	3 	6	0	473	283
14356	2014	8	22	4 	6	0	705	600
14357	2014	8	22	5 	6	0	1966	1715
14358	2014	8	22	6 	6	0	4626	3443
14359	2014	8	22	7 	6	0	5131	4060
14360	2014	8	22	8 	6	0	4836	3967
14361	2014	8	22	9 	6	0	4466	4051
14362	2014	8	22	10	6	0	4469	3912
14363	2014	8	22	11	6	0	4238	3779
14364	2014	8	22	12	6	0	4245	3906
14365	2014	8	22	13	6	0	4344	4221
14366	2014	8	22	14	6	0	4229	4274
14367	2014	8	22	15	6	0	4152	4358
14368	2014	8	22	16	6	0	4566	4529
14369	2014	8	22	17	6	0	4718	5174
14370	2014	8	22	18	6	0	3808	4931
14371	2014	8	22	19	6	0	3339	5067
14372	2014	8	22	20	6	0	3518	4568
14373	2014	8	22	21	6	0	3463	3661
14374	2014	8	22	22	6	0	2542	2892
14375	2014	8	22	23	6	0	1393	2019
14376	2014	8	23	0 	7	0	1376	1287
14377	2014	8	23	1 	7	0	748	714
14378	2014	8	23	2 	7	0	556	409
14379	2014	8	23	3 	7	0	478	345
14380	2014	8	23	4 	7	0	732	460
14381	2014	8	23	5 	7	0	1263	951
14382	2014	8	23	6 	7	0	2095	1806
14383	2014	8	23	7 	7	0	3417	2974
14384	2014	8	23	8 	7	0	3788	3744
14385	2014	8	23	9 	7	0	4162	3679
14386	2014	8	23	10	7	0	3961	4037
14387	2014	8	23	11	7	0	3853	4098
14388	2014	8	23	12	7	0	3941	4209
14389	2014	8	23	13	7	0	3927	4454
14390	2014	8	23	14	7	0	3925	4394
14391	2014	8	23	15	7	0	3806	3952
14392	2014	8	23	16	7	0	3871	3876
14393	2014	8	23	17	7	0	4265	3726
14394	2014	8	23	18	7	0	3984	3840
14395	2014	8	23	19	7	0	4017	3947
14396	2014	8	23	20	7	0	3407	3938
14397	2014	8	23	21	7	0	2511	2849
14398	2014	8	23	22	7	0	2477	2369
14399	2014	8	23	23	7	0	2165	1992
14400	2014	8	24	0 	1	0	1420	1321
14401	2014	8	24	1 	1	0	1000	825
14402	2014	8	24	2 	1	0	654	543
14403	2014	8	24	3 	1	0	491	361
14404	2014	8	24	4 	1	0	581	365
14405	2014	8	24	5 	1	0	815	642
14406	2014	8	24	6 	1	0	1400	1084
14407	2014	8	24	7 	1	0	1669	1932
14408	2014	8	24	8 	1	0	2068	2591
14409	2014	8	24	9 	1	0	2093	3561
14410	2014	8	24	10	1	0	2327	3728
14411	2014	8	24	11	1	0	2808	4042
14412	2014	8	24	12	1	0	3259	4507
14413	2014	8	24	13	1	0	3390	4398
14414	2014	8	24	14	1	0	3315	3646
14415	2014	8	24	15	1	0	3705	3581
14416	2014	8	24	16	1	0	3873	3611
14417	2014	8	24	17	1	0	3935	3534
14418	2014	8	24	18	1	0	3919	3800
14419	2014	8	24	19	1	0	4116	3738
14420	2014	8	24	20	1	0	3846	3365
14421	2014	8	24	21	1	0	2810	3465
14422	2014	8	24	22	1	0	2161	2365
14423	2014	8	24	23	1	0	1120	1453
14424	2014	8	25	0 	2	0	556	739
14425	2014	8	25	1 	2	0	268	330
14426	2014	8	25	2 	2	0	187	179
14427	2014	8	25	3 	2	0	178	227
14428	2014	8	25	4 	2	0	519	511
14429	2014	8	25	5 	2	0	2080	1714
14430	2014	8	25	6 	2	0	4782	3347
14431	2014	8	25	7 	2	0	4932	4067
14432	2014	8	25	8 	2	0	4857	3922
14433	2014	8	25	9 	2	0	4457	3896
14434	2014	8	25	10	2	0	4156	4013
14435	2014	8	25	11	2	0	3992	3911
14436	2014	8	25	12	2	0	3779	3946
14437	2014	8	25	13	2	0	4174	4123
14438	2014	8	25	14	2	0	3751	4119
14439	2014	8	25	15	2	0	3847	4395
14440	2014	8	25	16	2	0	4159	4604
14441	2014	8	25	17	2	0	4405	5361
14442	2014	8	25	18	2	0	4054	5207
14443	2014	8	25	19	2	0	3726	4984
14444	2014	8	25	20	2	0	3196	3775
14445	2014	8	25	21	2	0	2224	2784
14446	2014	8	25	22	2	0	1841	2259
14447	2014	8	25	23	2	0	1078	1091
14448	2014	8	26	0 	3	0	528	512
14449	2014	8	26	1 	3	0	307	271
14450	2014	8	26	2 	3	0	200	174
14451	2014	8	26	3 	3	0	256	229
14452	2014	8	26	4 	3	0	500	511
14453	2014	8	26	5 	3	0	1933	1770
14454	2014	8	26	6 	3	0	4861	3412
14455	2014	8	26	7 	3	0	5124	4096
14456	2014	8	26	8 	3	0	5117	3784
14457	2014	8	26	9 	3	0	4637	4084
14458	2014	8	26	10	3	0	4382	3901
14459	2014	8	26	11	3	0	3844	3841
14460	2014	8	26	12	3	0	3945	3600
14461	2014	8	26	13	3	0	3845	3760
14462	2014	8	26	14	3	0	3625	3926
14463	2014	8	26	15	3	0	3873	4271
14464	2014	8	26	16	3	0	4343	4982
14465	2014	8	26	17	3	0	4431	4965
14466	2014	8	26	18	3	0	4080	5400
14467	2014	8	26	19	3	0	3773	4977
14468	2014	8	26	20	3	0	2710	4068
14469	2014	8	26	21	3	0	2232	2922
14470	2014	8	26	22	3	0	1741	2270
14471	2014	8	26	23	3	0	1075	1145
14472	2014	8	27	0 	4	0	548	509
14473	2014	8	27	1 	4	0	348	319
14474	2014	8	27	2 	4	0	243	188
14475	2014	8	27	3 	4	0	232	230
14476	2014	8	27	4 	4	0	509	548
14477	2014	8	27	5 	4	0	1901	1685
14478	2014	8	27	6 	4	0	4920	3297
14479	2014	8	27	7 	4	0	5368	3923
14480	2014	8	27	8 	4	0	4817	3904
14481	2014	8	27	9 	4	0	4521	3822
14482	2014	8	27	10	4	0	4338	3848
14483	2014	8	27	11	4	0	3891	3637
14484	2014	8	27	12	4	0	3939	3660
14485	2014	8	27	13	4	0	3820	4034
14486	2014	8	27	14	4	0	3930	4161
14487	2014	8	27	15	4	0	3809	4315
14488	2014	8	27	16	4	0	4030	4881
14489	2014	8	27	17	4	0	4482	4971
14490	2014	8	27	18	4	0	4133	5041
14491	2014	8	27	19	4	0	3608	5172
14492	2014	8	27	20	4	0	3042	4596
14493	2014	8	27	21	4	0	2285	2927
14494	2014	8	27	22	4	0	1874	2326
14495	2014	8	27	23	4	0	1047	1189
14496	2014	8	28	0 	5	0	611	667
14497	2014	8	28	1 	5	0	331	316
14498	2014	8	28	2 	5	0	258	180
14499	2014	8	28	3 	5	0	241	221
14500	2014	8	28	4 	5	0	515	518
14501	2014	8	28	5 	5	0	1854	1653
14502	2014	8	28	6 	5	0	4806	2995
14503	2014	8	28	7 	5	0	5095	3950
14504	2014	8	28	8 	5	0	5128	3967
14505	2014	8	28	9 	5	0	4517	3686
14506	2014	8	28	10	5	0	4160	3581
14507	2014	8	28	11	5	0	3786	3230
14508	2014	8	28	12	5	0	3568	3937
14509	2014	8	28	13	5	0	3745	3691
14510	2014	8	28	14	5	0	3925	4028
14511	2014	8	28	15	5	0	3841	3966
14512	2014	8	28	16	5	0	4085	4129
14513	2014	8	28	17	5	0	4092	4632
14514	2014	8	28	18	5	0	3927	5154
14515	2014	8	28	19	5	0	3736	5108
14516	2014	8	28	20	5	0	3138	3896
14517	2014	8	28	21	5	0	2209	3710
14518	2014	8	28	22	5	0	1914	2557
14519	2014	8	28	23	5	0	1192	1625
14520	2014	8	29	0 	6	0	668	803
14521	2014	8	29	1 	6	0	354	359
14522	2014	8	29	2 	6	0	243	216
14523	2014	8	29	3 	6	0	357	272
14524	2014	8	29	4 	6	0	923	548
14525	2014	8	29	5 	6	0	1731	1569
14526	2014	8	29	6 	6	0	4380	2897
14527	2014	8	29	7 	6	0	4291	4038
14528	2014	8	29	8 	6	0	4994	4006
14529	2014	8	29	9 	6	0	4339	3920
14530	2014	8	29	10	6	0	4283	3741
14531	2014	8	29	11	6	0	3796	3988
14532	2014	8	29	12	6	0	3875	3830
14533	2014	8	29	13	6	0	4174	4227
14534	2014	8	29	14	6	0	3456	3385
14535	2014	8	29	15	6	0	1191	3478
14536	2014	8	29	16	6	0	3851	4200
14537	2014	8	29	17	6	0	3906	4706
14538	2014	8	29	18	6	0	4097	5123
14539	2014	8	29	19	6	0	3970	4882
14540	2014	8	29	20	6	0	3490	4679
14541	2014	8	29	21	6	0	2835	3408
14542	2014	8	29	22	6	0	2296	2823
14543	2014	8	29	23	6	0	1769	2051
14544	2014	8	30	0 	7	0	1179	1204
14545	2014	8	30	1 	7	0	727	643
14546	2014	8	30	2 	7	0	505	434
14547	2014	8	30	3 	7	0	464	328
14548	2014	8	30	4 	7	0	753	420
14549	2014	8	30	5 	7	0	1152	877
14550	2014	8	30	6 	7	0	2165	1878
14551	2014	8	30	7 	7	0	3312	2885
14552	2014	8	30	8 	7	0	3874	3350
14553	2014	8	30	9 	7	0	3887	3483
14554	2014	8	30	10	7	0	3876	3348
14555	2014	8	30	11	7	0	3733	3914
14556	2014	8	30	12	7	0	4191	3908
14557	2014	8	30	13	7	0	4011	4321
14558	2014	8	30	14	7	0	4013	4359
14559	2014	8	30	15	7	0	3613	4336
14560	2014	8	30	16	7	0	3723	4167
14561	2014	8	30	17	7	0	3706	4125
14562	2014	8	30	18	7	0	3943	3654
14563	2014	8	30	19	7	0	3512	4236
14564	2014	8	30	20	7	0	3163	4153
14565	2014	8	30	21	7	0	2565	3025
14566	2014	8	30	22	7	0	2623	2527
14567	2014	8	30	23	7	0	2417	2153
14568	2014	8	31	0 	1	0	1934	1367
14569	2014	8	31	1 	1	0	1272	845
14570	2014	8	31	2 	1	0	1216	587
14571	2014	8	31	3 	1	0	595	358
14572	2014	8	31	4 	1	0	599	373
14573	2014	8	31	5 	1	0	846	608
14574	2014	8	31	6 	1	0	1257	1116
14575	2014	8	31	7 	1	0	1630	1586
14576	2014	8	31	8 	1	0	1912	1856
14577	2014	8	31	9 	1	0	2297	2125
14578	2014	8	31	10	1	0	2546	2639
14579	2014	8	31	11	1	0	3058	3709
14580	2014	8	31	12	1	0	3519	4024
14581	2014	8	31	13	1	0	3187	4244
14582	2014	8	31	14	1	0	2957	3816
14583	2014	8	31	15	1	0	3097	3763
14584	2014	8	31	16	1	0	3736	3908
14585	2014	8	31	17	1	0	4140	3873
14586	2014	8	31	18	1	0	3919	3906
14587	2014	8	31	19	1	0	3919	4116
14588	2014	8	31	20	1	0	3303	3517
14589	2014	8	31	21	1	0	2627	2999
14590	2014	8	31	22	1	0	1938	2145
14591	2014	8	31	23	1	0	1012	1315
14592	2014	9	1	0 	2	0	528	654
14593	2014	9	1	1 	2	0	227	297
14594	2014	9	1	2 	2	0	171	169
14595	2014	9	1	3 	2	0	181	196
14596	2014	9	1	4 	2	0	516	457
14597	2014	9	1	5 	2	0	2009	1745
14598	2014	9	1	6 	2	0	4707	3391
14599	2014	9	1	7 	2	0	4692	4067
14600	2014	9	1	8 	2	0	5052	3861
14601	2014	9	1	9 	2	0	4717	3886
14602	2014	9	1	10	2	0	4251	3509
14603	2014	9	1	11	2	0	3688	2828
14604	2014	9	1	12	2	0	3882	3198
14605	2014	9	1	13	2	0	3775	3865
14606	2014	9	1	14	2	0	3558	4183
14607	2014	9	1	15	2	0	3566	4327
14608	2014	9	1	16	2	0	3835	4637
14609	2014	9	1	17	2	0	4054	5185
14610	2014	9	1	18	2	0	4237	5306
14611	2014	9	1	19	2	0	3652	4885
14612	2014	9	1	20	2	0	3075	4052
14613	2014	9	1	21	2	0	2278	3104
14614	2014	9	1	22	2	0	1801	2416
14615	2014	9	1	23	2	0	1024	1198
14616	2014	9	2	0 	3	0	583	496
14617	2014	9	2	1 	3	0	317	277
14618	2014	9	2	2 	3	0	193	187
14619	2014	9	2	3 	3	0	259	217
14620	2014	9	2	4 	3	0	500	504
14621	2014	9	2	5 	3	0	1925	1756
14622	2014	9	2	6 	3	0	5120	3347
14623	2014	9	2	7 	3	0	4957	3985
14624	2014	9	2	8 	3	0	4795	3789
14625	2014	9	2	9 	3	0	4382	3666
14626	2014	9	2	10	3	0	3914	3554
14627	2014	9	2	11	3	0	3994	3277
14628	2014	9	2	12	3	0	3882	3648
14629	2014	9	2	13	3	0	3905	3798
14630	2014	9	2	14	3	0	3748	3976
14631	2014	9	2	15	3	0	3809	4321
14632	2014	9	2	16	3	0	3984	4771
14633	2014	9	2	17	3	0	4573	5286
14634	2014	9	2	18	3	0	4077	4651
14635	2014	9	2	19	3	0	3702	5195
14636	2014	9	2	20	3	0	2794	4202
14637	2014	9	2	21	3	0	2213	2899
14638	2014	9	2	22	3	0	1783	2359
14639	2014	9	2	23	3	0	1120	1145
14640	2014	9	3	0 	4	0	587	546
14641	2014	9	3	1 	4	0	298	326
14642	2014	9	3	2 	4	0	254	202
14643	2014	9	3	3 	4	0	235	222
14644	2014	9	3	4 	4	0	467	460
14645	2014	9	3	5 	4	0	1850	1633
14646	2014	9	3	6 	4	0	4723	2968
14647	2014	9	3	7 	4	0	5592	3883
14648	2014	9	3	8 	4	0	5080	3868
14649	2014	9	3	9 	4	0	4526	3782
14650	2014	9	3	10	4	0	4370	3700
14651	2014	9	3	11	4	0	3902	3561
14652	2014	9	3	12	4	0	3999	3720
14653	2014	9	3	13	4	0	3912	4030
14654	2014	9	3	14	4	0	3662	3792
14655	2014	9	3	15	4	0	3903	4164
14656	2014	9	3	16	4	0	4275	4710
14657	2014	9	3	17	4	0	4263	5042
14658	2014	9	3	18	4	0	4133	4554
14659	2014	9	3	19	4	0	3763	4838
14660	2014	9	3	20	4	0	2833	4909
14661	2014	9	3	21	4	0	2424	3604
14662	2014	9	3	22	4	0	1916	2366
14663	2014	9	3	23	4	0	1106	1128
14664	2014	9	4	0 	5	0	645	663
14665	2014	9	4	1 	5	0	382	450
14666	2014	9	4	2 	5	0	225	222
14667	2014	9	4	3 	5	0	250	216
14668	2014	9	4	4 	5	0	548	489
14669	2014	9	4	5 	5	0	1867	1603
14670	2014	9	4	6 	5	0	4878	3208
14671	2014	9	4	7 	5	0	4829	3832
14672	2014	9	4	8 	5	0	4951	3955
14673	2014	9	4	9 	5	0	4393	3606
14674	2014	9	4	10	5	0	4020	3667
14675	2014	9	4	11	5	0	4170	3666
14676	2014	9	4	12	5	0	3894	3828
14677	2014	9	4	13	5	0	3872	4046
14678	2014	9	4	14	5	0	3546	4033
14679	2014	9	4	15	5	0	3730	4291
14680	2014	9	4	16	5	0	4366	4401
14681	2014	9	4	17	5	0	4468	4823
14682	2014	9	4	18	5	0	4213	5206
14683	2014	9	4	19	5	0	3752	5255
14684	2014	9	4	20	5	0	3094	4452
14685	2014	9	4	21	5	0	2404	3507
14686	2014	9	4	22	5	0	1883	2631
14687	2014	9	4	23	5	0	1290	1535
14688	2014	9	5	0 	6	0	684	775
14689	2014	9	5	1 	6	0	398	391
14690	2014	9	5	2 	6	0	270	230
14691	2014	9	5	3 	6	0	314	249
14692	2014	9	5	4 	6	0	835	571
14693	2014	9	5	5 	6	0	2054	1595
14694	2014	9	5	6 	6	0	4583	3503
14695	2014	9	5	7 	6	0	5227	4095
14696	2014	9	5	8 	6	0	4724	4105
14697	2014	9	5	9 	6	0	4384	4131
14698	2014	9	5	10	6	0	4130	3830
14699	2014	9	5	11	6	0	4119	3560
14700	2014	9	5	12	6	0	4412	3831
14701	2014	9	5	13	6	0	4403	3994
14702	2014	9	5	14	6	0	4250	4277
14703	2014	9	5	15	6	0	4378	4112
14704	2014	9	5	16	6	0	4108	4476
14705	2014	9	5	17	6	0	4285	4942
14706	2014	9	5	18	6	0	4365	5117
14707	2014	9	5	19	6	0	4297	4659
14708	2014	9	5	20	6	0	3416	4657
14709	2014	9	5	21	6	0	2791	4353
14710	2014	9	5	22	6	0	2477	3632
14711	2014	9	5	23	6	0	1500	2396
14712	2014	9	6	0 	7	0	1377	1389
14713	2014	9	6	1 	7	0	1373	1093
14714	2014	9	6	2 	7	0	769	493
14715	2014	9	6	3 	7	0	531	398
14716	2014	9	6	4 	7	0	842	522
14717	2014	9	6	5 	7	0	1448	1065
14718	2014	9	6	6 	7	0	2161	1923
14719	2014	9	6	7 	7	0	3448	2948
14720	2014	9	6	8 	7	0	3856	3440
14721	2014	9	6	9 	7	0	3831	3577
14722	2014	9	6	10	7	0	3940	3773
14723	2014	9	6	11	7	0	3865	3919
14724	2014	9	6	12	7	0	4151	3988
14725	2014	9	6	13	7	0	3661	4343
14726	2014	9	6	14	7	0	4039	4246
14727	2014	9	6	15	7	0	3831	4046
14728	2014	9	6	16	7	0	3859	3661
14729	2014	9	6	17	7	0	4089	4133
14730	2014	9	6	18	7	0	4152	3558
14731	2014	9	6	19	7	0	3748	4189
14732	2014	9	6	20	7	0	3047	4020
14733	2014	9	6	21	7	0	2701	3120
14734	2014	9	6	22	7	0	2739	2806
14735	2014	9	6	23	7	0	2485	2122
14736	2014	9	7	0 	1	1	1768	1460
14737	2014	9	7	1 	1	1	1332	956
14738	2014	9	7	2 	1	1	698	544
14739	2014	9	7	3 	1	1	593	403
14740	2014	9	7	4 	1	1	697	469
14741	2014	9	7	5 	1	1	933	676
14742	2014	9	7	6 	1	1	1469	1186
14743	2014	9	7	7 	1	1	1728	1782
14744	2014	9	7	8 	1	1	1994	2420
14745	2014	9	7	9 	1	1	2280	2819
14746	2014	9	7	10	1	1	2511	3104
14747	2014	9	7	11	1	1	2897	3374
14748	2014	9	7	12	1	1	3519	3896
14749	2014	9	7	13	1	1	3323	4237
14750	2014	9	7	14	1	1	3389	3649
14751	2014	9	7	15	1	1	3316	3630
14752	2014	9	7	16	1	1	3681	3615
14753	2014	9	7	17	1	1	3941	3754
14754	2014	9	7	18	1	1	3859	3829
14755	2014	9	7	19	1	1	3838	3747
14756	2014	9	7	20	1	1	3837	3595
14757	2014	9	7	21	1	1	2840	3443
14758	2014	9	7	22	1	1	2083	2650
14759	2014	9	7	23	1	1	1308	1704
14760	2014	9	8	0 	2	0	592	751
14761	2014	9	8	1 	2	0	270	313
14762	2014	9	8	2 	2	0	152	199
14763	2014	9	8	3 	2	0	185	191
14764	2014	9	8	4 	2	0	522	544
14765	2014	9	8	5 	2	0	2062	1801
14766	2014	9	8	6 	2	0	4722	3450
14767	2014	9	8	7 	2	0	5396	3984
14768	2014	9	8	8 	2	0	4689	3834
14769	2014	9	8	9 	2	0	4361	4018
14770	2014	9	8	10	2	0	4282	3678
14771	2014	9	8	11	2	0	3914	3698
14772	2014	9	8	12	2	0	3938	3722
14773	2014	9	8	13	2	0	3867	3829
14774	2014	9	8	14	2	0	3523	4034
14775	2014	9	8	15	2	0	3551	4113
14776	2014	9	8	16	2	0	3939	4628
14777	2014	9	8	17	2	0	4019	5117
14778	2014	9	8	18	2	0	4238	5002
14779	2014	9	8	19	2	0	3863	5044
14780	2014	9	8	20	2	0	2686	3954
14781	2014	9	8	21	2	0	2045	2825
14782	2014	9	8	22	2	0	1722	2218
14783	2014	9	8	23	2	0	1011	1208
14784	2014	9	9	0 	3	0	551	541
14785	2014	9	9	1 	3	0	287	275
14786	2014	9	9	2 	3	0	232	176
14787	2014	9	9	3 	3	0	230	255
14788	2014	9	9	4 	3	0	513	540
14789	2014	9	9	5 	3	0	1974	1756
14790	2014	9	9	6 	3	0	4994	3431
14791	2014	9	9	7 	3	0	5114	4079
14792	2014	9	9	8 	3	0	4828	3730
14793	2014	9	9	9 	3	0	4605	3739
14794	2014	9	9	10	3	0	4169	3431
14795	2014	9	9	11	3	0	4003	4046
14796	2014	9	9	12	3	0	3953	3666
14797	2014	9	9	13	3	0	3745	3849
14798	2014	9	9	14	3	0	3489	4234
14799	2014	9	9	15	3	0	4019	4361
14800	2014	9	9	16	3	0	3949	4457
14801	2014	9	9	17	3	0	4348	4729
14802	2014	9	9	18	3	0	4283	5130
14803	2014	9	9	19	3	0	3797	4970
14804	2014	9	9	20	3	0	3079	4417
14805	2014	9	9	21	3	0	2427	3151
14806	2014	9	9	22	3	0	1957	2296
14807	2014	9	9	23	3	0	1180	1230
14808	2014	9	10	0 	4	0	586	555
14809	2014	9	10	1 	4	0	250	318
14810	2014	9	10	2 	4	0	186	186
14811	2014	9	10	3 	4	0	227	240
14812	2014	9	10	4 	4	0	568	525
14813	2014	9	10	5 	4	0	1913	1692
14814	2014	9	10	6 	4	0	4036	3315
14815	2014	9	10	7 	4	0	5437	4078
14816	2014	9	10	8 	4	0	5080	3898
14817	2014	9	10	9 	4	0	4512	3787
14818	2014	9	10	10	4	0	4151	3623
14819	2014	9	10	11	4	0	4061	3866
14820	2014	9	10	12	4	0	3963	3910
14821	2014	9	10	13	4	0	3962	4030
14822	2014	9	10	14	4	0	3948	4209
14823	2014	9	10	15	4	0	3891	4079
14824	2014	9	10	16	4	0	3749	4364
14825	2014	9	10	17	4	0	4638	5040
14826	2014	9	10	18	4	0	4387	4952
14827	2014	9	10	19	4	0	3863	4884
14828	2014	9	10	20	4	0	3228	4621
14829	2014	9	10	21	4	0	2464	3322
14830	2014	9	10	22	4	0	1961	2484
14831	2014	9	10	23	4	0	1216	1284
14832	2014	9	11	0 	5	0	634	700
14833	2014	9	11	1 	5	0	323	361
14834	2014	9	11	2 	5	0	247	219
14835	2014	9	11	3 	5	0	236	250
14836	2014	9	11	4 	5	0	554	557
14837	2014	9	11	5 	5	0	1951	1691
14838	2014	9	11	6 	5	0	4954	3431
14839	2014	9	11	7 	5	0	5322	4134
14840	2014	9	11	8 	5	0	4711	3933
14841	2014	9	11	9 	5	0	4852	3605
14842	2014	9	11	10	5	0	4168	3574
14843	2014	9	11	11	5	0	3841	4220
14844	2014	9	11	12	5	0	4014	3954
14845	2014	9	11	13	5	0	3799	4055
14846	2014	9	11	14	5	0	3638	4283
