id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummyl1	roe	logporte	ti	LL	lucrativ	alavl1	roal1	folgal1	bnpl1	finepl1	expl2	folgacpl1	roel1	lucrativl1	bndesdummy
NRTQ3 BZ Equity	2014	0.003059896		0.135841011	0.616601406	0	0	1	0	0	0.167595271	7.958664204	0	12.488	0.137350007	0.123311996	0.122559942	0.571991086	0	0	1				0
NRTQ3 BZ Equity	2015	0.002203204		0.159354925	0.622679495	0	0	1	0	0	0.198231662	8.064521631	0	21.482	0.185162519		0.135841012	0.616601408	0	0	1	43373000	0.167595267	0.137350008	0
ODER4 BZ Equity	2006							1																	
ODER4 BZ Equity	2007		0.310968	-0.002154325	0.200219773	0	0	1			-0.054741712	8.265426353		-0.471	-0.002556198										0
ODER4 BZ Equity	2008	0.001068038	0.356938	0.000166242	0.126430817	0	0	1	0	0	-0.004782406	8.279201379	0	0.04	0.000210309	0.310968012	-0.002154325	0.20021978	0	0	1	35627000	-0.05474171	-0.002556198	0
ODER4 BZ Equity	2009	0.000510463	0.330502	0.068791635	0.172396137	0	0	1	0	0	0.00040922	8.429823311	0	18.144	0.067438783	0.356938004	0.000166242	0.126430824	0	0	1	38552000	-0.004782406	0.000210309	0
ODER4 BZ Equity	2010	0.001413033	0.408879	-0.015170133	0.206330012	0	0	1	0	0	0.160265696	8.42742768	0	-4.395	-0.016425977	0.330502003	0.068791635	0.172396138	0	0	1	30223000	0.00040922	0.067438781	0
ODER4 BZ Equity	2011	0.000408708	0.406601	-0.056918402	0.116755043	0	0	1	0	0	-0.039353158	8.376881586	0	-17.251	-0.072432369	0.408879012	-0.015170134	0.206330016	0	0	1	27983000	0.160265699	-0.016425977	0
ODER4 BZ Equity	2012	0.001143	0.366888	0.025048891	0.178316285	0	0	1	0	0	-0.183873375	8.423188511	0	8.031	0.030309664	0.406601012	-0.056918401	0.116755046	0	0	1	53536000	-0.039353158	-0.072432369	0
ODER4 BZ Equity	2013	0.000525159	0.362639	0.042102866	0.280246332	0	0	1	0	0	0.080471748	8.509856832	0	14.792	0.045726722	0.366887987	0.025048891	0.17831628	0	0	1	48187000	-0.18387337	0.030309664	0
ODER4 BZ Equity	2014	0.001359698	0.44388	0.016299676	0.128045742	0	0	1	0	0	0.136421068	8.518557367	0	6.238	0.01890114	0.36263901	0.042102866	0.280246317	0	0	1	49652000	0.080471747	0.04572672	0
ODER4 BZ Equity	2015	0.001356299	0.43634	-0.002927117	0.097004195	0	0	1	0	0	0.056113775	8.540535935	0	-1.202	-0.003462331	0.443879992	0.016299676	0.128045738	0	0	1	69057000	0.13642107	0.018901139	0
OFSA3 BZ Equity	2006							1																	
OFSA3 BZ Equity	2007					0	0	1																	1
OFSA3 BZ Equity	2008					0	0	1	0	1			0						0	0	1				0
OFSA3 BZ Equity	2009					0	0	1	0	0			0						0	0	1				0
OFSA3 BZ Equity	2010					0	0	1	0	0			0						0	0	1				0
OFSA3 BZ Equity	2011	0.058431338	0.474467	0.072184996	0.680333023	0	0	1	0	0			0	33.632					0	0	1				0
OFSA3 BZ Equity	2012	0.064019487	0.402033	0.070570411	0.597255879	0	0	1	0	0	0.189536922	8.471400271	0	31.907	0.107766977	0.474467009	0.072184995	0.680333018	0	0	1				0
OFSA3 BZ Equity	2013	0.064058997	0.419567	0.077977504	0.81485404	0	0	1	0	0	0.163764211	8.505441672	0	42.005	0.13117749	0.402033001	0.070570409	0.597255886	0	0	1	139696992	0.189536929	0.107766978	0
OFSA3 BZ Equity	2014	0.026736197	0.34431	0.072813399	0.777646801	0	0	1	0	0	0.200577786	8.584354974	0	120.7497	0.314435148	0.419566989	0.077977501	0.814854026	0	0	1	128504000	0.163764209	0.131177485	0
OFSA3 BZ Equity	2015	0.063852297	0.312224	0.099790733	0.615235131	0	0	1	0	0	0.197207889	9.00746928	0	69.192	0.068012166	0.344309986	0.072813399	0.77764678	0	0	1	169610000	0.200577781	0.314435154	0
PETR4 BZ Equity	2006							1																	
PETR4 BZ Equity	2007		0.168793	0.111092223	0.37052458	0.084461263	0	1			0.282526843	11.19730382		25582.6547	0.162420856										0
PETR4 BZ Equity	2008	0.00796615	0.215784	0.118005771	0.280941259	0	0	1	0	0	0.206890364	11.23258923	0	34646.3032	0.202799869	0.168792993	0.111092225	0.370524585	0.084461264	0	1	19587735552	0.282526851	0.162420854	0
PETR4 BZ Equity	2009	0.007438995	0.292366	0.085757904	0.446399805	0.006084942	0	1	0	0	0.237065838	11.33650477	0	30051.19	0.138470386	0.215783998	0.118005767	0.280941248	0	0	1	19153711104	0.20689036	0.202799872	1
PETR4 BZ Equity	2010	0.004668576	0.224336	0.068084851	0.476752805	0.020074494	0	1	0	1	0.180062468	11.26205647	0	35189.366	0.192466421	0.292365998	0.085757904	0.446399808	0.006084942	0	1	4676271616	0.237065837	0.138470381	1
PETR4 BZ Equity	2011	0.00982897	0.259216	0.055512857	0.429023897	0.002824062	0	1	0	1	0.113577	11.32601184	0	33313.097	0.15725453	0.224335998	0.068084851	0.476752818	0.020074494	0	1	19211646976	0.180062473	0.192466423	1
PETR4 BZ Equity	2012	0.007818623	0.293429	0.031661349	0.288268504	0.000322606	0	1	0	1	0.100273117	11.38770323	0	21182.442	0.086750662	0.259216011	0.055512857	0.429023892	0.002824062	0	1	49954553856	0.113577001	0.157254532	1
PETR4 BZ Equity	2013	0.008403031	0.355686	0.031302833	0.246689458	0	0	1	0	1	0.064038749	11.44929243	0	23570	0.08376588	0.293428987	0.03166135	0.288268507	0.000322606	0	1	52951347200	0.100273117	0.086750664	0
PETR4 BZ Equity	2014	0.005962759	0.442458	-0.027209075	0.145267849	0	1	1	0	0	0.067471245	11.48414318	0	-21587	-0.070802585	0.355686009	0.031302832	0.246689454	0	0	1	48481230848	0.064038746	0.083765879	0
PETR4 BZ Equity	2015		0.547528	-0.038700862	0.072046835	0	0	1	0	0	-0.069473677	11.52796484	0	-34836	-0.103291229	0.442458004	-0.027209075	0.145267844	0	1	1	40825999360	0.067471243	-0.070802584	0
PMAM3 BZ Equity	2006							0																	
PMAM3 BZ Equity	2007		0.546907	-0.029359312	-0.081080232	0	0	0			4.572093023	9.614705536		-109.032	-0.02647576										1
PMAM3 BZ Equity	2008	0.002372898	0.2272	0.040059692	0.379932635	0	0	0	0	1	3.050870222	9.606721787	0	133.014	0.03289846	0.546907008	-0.029359313	-0.081080236	0	0	0	177376992	4.57209301	-0.026475761	0
PMAM3 BZ Equity	2009	0.001834287	0.149063	0.060554563	0.363284079	0	0	1	0	0	0.109575387	9.541748187	0	197.548	0.056744588	0.227200001	0.040059693	0.379932642	0	0	0	-218788992	3.05087018	0.03289846	0
PMAM3 BZ Equity	2010	0.001792786	0.204662	0.012746854	0.315318675	0.007871587	0	1	0	0	0.113964433	9.400004594	0	47.532	0.01892263	0.149063006	0.060554564	0.363284081	0	0	0	1189666048	0.109575383	0.056744587	1
PMAM3 BZ Equity	2011	0.001312068	0.184727	-0.012634201	0.195949033	0	0	1	0	1	0.026833029	9.504065604	0	-47.711	-0.014946961	0.204661995	0.012746855	0.315318674	0.007871588	0	1	714990016	0.113964431	0.018922631	0
PMAM3 BZ Equity	2012	0.001471881	0.192322	-0.049320025	0.006541599	0	0	1	0	0	-0.028711195	9.61260968	0	-206.488	-0.050383129	0.184726998	-0.012634201	0.195949033	0	0	1	927339968	0.026833029	-0.014946962	0
PMAM3 BZ Equity	2013	0.001158675	0.25211	0.001331464	0.061692626	0	0	1	0	0	-0.14126275	9.604849391	0	5.905	0.001466799	0.192322001	-0.049320024	0.006541599	0	0	1	646512000	-0.028711194	-0.050383128	0
PMAM3 BZ Equity	2014	0.000618754	0.268538	0.024954756	0.051148421	0	0	1	0	0	0.004286935	9.744185061	0	123.881	0.022326448	0.252110004	0.001331464	0.061692625	0	0	1	232822992	-0.141262755	0.001466799	0
PMAM3 BZ Equity	2015	0.001010808	0.367757	0.025401443	-0.038843616	0	0	1	0	0	0.102871374	9.675261187	0	134.786	0.028469746	0.268537998	0.024954757	0.051148422	0	0	1	336404000	0.004286935	0.022326449	0
POMO4 BZ Equity	2006							1																	
POMO4 BZ Equity	2007		0.435124	0.064639146	0.445168084	0	1	1			0.22243022	9.243108771		132.295	0.075584833										1
POMO4 BZ Equity	2008	0.001960188	0.48464	0.055212943	0.396863114	0	0	1	0	1	0.220350642	9.328209114	0	134.446	0.063144971	0.43512401	0.064639144	0.445168078	0	1	1	598401984	0.222430214	0.075584836	0
POMO4 BZ Equity	2009	0.001103581	0.500649	0.050489031	0.590210669	0	1	1	0	0	0.19335901	9.403491659	0	124.955	0.049347139	0.484640002	0.055212941	0.396863103	0	0	1	586310016	0.220350638	0.063144974	0
POMO4 BZ Equity	2010	0.000991541	0.449515	0.097880216	0.551939648	0	0	1	0	0	0.169161456	9.306171669	0	296.538	0.146523973	0.500648975	0.050489031	0.590210676	0	1	1	592854016	0.193359002	0.04934714	0
POMO4 BZ Equity	2011	0.002640357	0.439802	0.101487934	0.562698259	0	0	1	0	0	0.307806807	9.471951308	0	343.144	0.115751093	0.449515015	0.097880214	0.551939666	0	0	1	774382976	0.169161454	0.146523967	0
POMO4 BZ Equity	2012	0.00167547	0.381818	0.085427845	0.485584958	0	1	1	0	0	0.292911945	9.527485026	0	300.029	0.089059081	0.439801991	0.101487935	0.562698245	0	0	1	1041772992	0.30780682	0.115751095	0
POMO4 BZ Equity	2013	0.001419836	0.44592	0.070111758	0.606365506	0	0	1	0	0	0.228603278	9.52762204	0	288.709	0.085671877	0.381817997	0.085427843	0.485584944	0	1	1	973577984	0.292911947	0.089059077	0
POMO4 BZ Equity	2014	0.002881069	0.476025	0.05005041	0.655969199	0	0	1	0	0	0.188207754	9.563399084	0	222.152	0.060708729	0.445919991	0.070111759	0.606365502	0	0	1	740070976	0.228603274	0.085671879	0
POMO4 BZ Equity	2015	0.001844015	0.491334	0.017255679	0.620088366	0	1	1	0	0	0.132944666	9.531503697	0	86.949	0.025571776	0.476024985	0.050050411	0.655969203	0	0	1	1469629056	0.18820776	0.060708728	0
POSI3 BZ Equity	2006							1																	
POSI3 BZ Equity	2007		0.015217	0.069631617	0.347391748	0	0	1			0.065546934	9.01220683		65.775	0.063951985										0
POSI3 BZ Equity	2008	0.013147662	0.085568	0.117189754	0.329200509	0.126601105	1	1	0	0	0.124238326	9.200965347	1	136.075	0.085666889	0.015217	0.069631614	0.347391754	0	0	1	291873984	0.065546937	0.063951984	1
POSI3 BZ Equity	2009	0.011282898	0.051582	0.094978263	0.298608654	0	0	1	0	1	0.238724301	9.284975235	1	128.025	0.066423163	0.085568003	0.117189758	0.329200506	0.1266011	1	1	486028992	0.124238327	0.085666887	0
POSI3 BZ Equity	2010	0.005842916	0.248652	0.054732587	0.401242857	0	0	1	0	0	0.200504609	9.338514462	1	89.196	0.040910135	0.051582001	0.094978265	0.298608661	0	0	1	498431008	0.238724306	0.066423163	0
POSI3 BZ Equity	2011	0.009465279	0.258074	-0.043306903	0.249647975	0.110338952	0	1	0	0	0.129964593	9.366909281	1	-67.907	-0.029174624	0.248651996	0.054732587	0.401242852	0	0	1	447980000	0.200504616	0.040910136	1
POSI3 BZ Equity	2012	0.011605226	0.270411	0.017112941	0.194028921	0	0	1	0	1	-0.109673887	9.318332806	1	30.19	0.01450542	0.258073986	-0.043306902	0.249647975	0.110338949	0	1	625164992	0.12996459	-0.029174624	0
POSI3 BZ Equity	2013	0.006740611	0.294846	0.008293727	0.218323549	0.036029034	0	1	0	0	0.047169517	9.322736211	1	15.59	0.007414979	0.270411015	0.017112941	0.194028914	0	0	1	490241984	-0.109673887	0.01450542	1
POSI3 BZ Equity	2014	0.006304794	0.295005	0.013223692	0.277349638	0	0	1	0	1	0.024143293	9.409346853	1	23.271	0.009067096	0.294845998	0.008293726	0.218323544	0.036029033	0	1	377756000	0.047169518	0.007414978	0
POSI3 BZ Equity	2015	0.006998732	0.44219	-0.0416255	0.213683312	0	1	1	0	0	0.035218749	9.36764641	1	-79.881	-0.034260767	0.295004994	0.013223692	0.277349651	0	0	1	507206016	0.024143292	0.009067096	0
PRCA3 BZ Equity	2006							1																	
PRCA3 BZ Equity	2007					0	0	1																	1
PRCA3 BZ Equity	2008					0	0	1	0	1			0						0	0	1				0
PRCA3 BZ Equity	2009					0	0	1	0	0			0						0	0	1				0
PRCA3 BZ Equity	2010					0	0	1	0	0			0						0	0	1				0
PRCA3 BZ Equity	2011					0	0	1	0	0			0						0	0	1				0
PRCA3 BZ Equity	2012					0	0	1	0	0			0						0	0	1				0
PRCA3 BZ Equity	2013					0	0	1	0	0			0						0	0	1				0
PRCA3 BZ Equity	2014			0.062347162		0	0	1	0	0			0	2.932					0	0	1				0
PRCA3 BZ Equity	2015					0	0	1	0	0	0.066587936		0				0.062347163		0	0	1				0
PRIO3 BZ Equity	2006							0																	
PRIO3 BZ Equity	2007					0	0	0																	1
PRIO3 BZ Equity	2008	0.00085				0	0	0	0	1			0						0	0	0				0
PRIO3 BZ Equity	2009	0.001194		-0.030237328	21.70793858	0	0	0	0	0			0	-12.635					0	0	0				0
PRIO3 BZ Equity	2010	0.021545172	0.00013	-0.052814681	145.4870134	0	0	0	0	0	-0.03105445	7.184833334	0	-142.37	-9.302188827		-0.030237328	21.70793915	0	0	0				0
PRIO3 BZ Equity	2011	0.039934		-0.056406283	196.64285	0	0	0	0	0	-0.053513363	7.192929679	0	-304.035	-19.49817226	0.00013	-0.052814681	145.4870148	0	0	0	344875008	-0.03105445	-9.302188873	0
PRIO3 BZ Equity	2012	0.040924	0.00076	-0.065210404	80.24873999	0	0	0	0	0	-0.078527135	6.99725529	0	-277.566	-27.93257522		-0.056406282	196.6428528	0	0	0	2410949120	-0.053513363	-19.49817276	0
PRIO3 BZ Equity	2013	0.040838	0.038986	-1.239625565	-406.9224118	0	0	0	0	0	-0.075850616	6.829046337	0	-2237.87	-331.7328787	0.00076	-0.065210402	80.24874115	0	0	0	2258074880	-0.078527138	-27.93257523	0
PRIO3 BZ Equity	2014	0.001141	0.082623	-0.94642564	-0.761405721	0	0	0	0	0	-1.538480047	6.642958879	0	-1003.073	-228.2304892	0.038986001	-1.239625573	-406.9224243	0	0	0	818924032	-0.075850613	-331.7328796	0
PRIO3 BZ Equity	2015	0.001625	0.027293	0.093812684	3.65438948	0	0	0	0	0	-1.613350104	8.687385362	0	110.421	0.226812149	0.082622997	-0.946425617	-0.761405706	0	0	0	449446016	-1.538480043	-228.230484	0
PTBL3 BZ Equity	2006							0																	
PTBL3 BZ Equity	2007		0.262692	-0.097056629	-0.16819812	0	0	0			-0.572618163	8.635348009		-39.408	-0.091250738										1
PTBL3 BZ Equity	2008	0.001583	0.287439	-0.020762429	-0.195860796	0	0	0	0	1	-1.669689009	8.596412344	0	-9.352	-0.023686023	0.262692004	-0.097056627	-0.168198124	0	0	0	-59790000	-0.572618186	-0.09125074	0
PTBL3 BZ Equity	2009	0.001217	0.256126	0.040315776	-0.116980705	0	0	0	0	0	-1.935831091	8.611278167	0	19.161	0.046896454	0.287438989	-0.020762429	-0.195860803	0	0	0	-27002000	-1.669689059	-0.023686023	0
PTBL3 BZ Equity	2010	0.000444724	0.25171	0.056915312	-0.008707214	0	0	0	0	0	0.711009685	8.580021251	0	32.295	0.084940348	0.256125987	0.040315777	-0.116980702	0	0	0	-70673000	-1.93583107	0.046896454	0
PTBL3 BZ Equity	2011	0.001027472	0.208183	0.042364753	-0.008689414	0	0	0	0	0	0.530853442	8.708773462	0	24.381	0.047673611	0.251709998	0.056915313	-0.008707214	0	0	0	-63638000	0.711009681	0.084940352	0
PTBL3 BZ Equity	2012	0.000509102	0.239479	0.094436958	0.139452292	0	0	0	0	0	0.298063522	8.768494546	0	65.664	0.111900696	0.208183005	0.042364754	-0.008689414	0	0	0	-36748000	0.53085345	0.047673613	0
PTBL3 BZ Equity	2013	0.001289328	0.323938	0.100005746	0.30251666	0	0	0	0	0	0.516522847	8.849094339	0	90.496	0.128095845	0.239479005	0.094436958	0.139452294	0	0	0	-29480000	0.298063517	0.111900695	0
PTBL3 BZ Equity	2014	0.000825343	0.39508	0.082539997	0.295563703	0	0	0	0	0	0.47168464	8.921182714	0	93.464	0.112062847	0.323938012	0.100005746	0.302516669	0	0	0	32855000	0.516522825	0.12809585	0
PTBL3 BZ Equity	2015	0.000383921	0.516112	0.038946869	0.473079322	0	0	0	0	0	0.393897505	8.977333479	0	52.652	0.055472967	0.39508	0.082539998	0.295563698	0	0	0	81247000	0.471684635	0.112062849	0
QGEP3 BZ Equity	2006							0																	
QGEP3 BZ Equity	2007		0.742337	0.146339644	0.06194615	0	0	0						127.535											1
QGEP3 BZ Equity	2008		0.481754	0.086815906	0.231646489	0	0	0	0	1	0.988927057	8.432156031	0	79.832	0.295135179	0.742336988	0.14633964	0.06194615	0	0	0				0
QGEP3 BZ Equity	2009		0.44508	0.064846161	0.087628077	0	0	0	0	0	0.221023721	8.565246708	0	65.854	0.179198946	0.481754005	0.086815909	0.231646493	0	0	0	-110779000	0.988927066	0.29513517	0
QGEP3 BZ Equity	2010	0.035144331	0.251268	0.033747653	1.054161116	0	0	0	0	0	0.162820367	8.518773123	0	35.595	0.107799283	0.445080012	0.064846158	0.087628074	0	0	0	5296000	0.221023723	0.179198951	0
QGEP3 BZ Equity	2011	0.010286948	0.037937	0.033753242	3.304473871	0	0	0	0	0	0.057198824	8.15302785	0	92.137	0.647748204	0.251267999	0.033747654	1.054161072	0	0	0	-37953000	0.162820369	0.107799284	0
QGEP3 BZ Equity	2012	0.012673424		0.033881092	2.363692462	0	0	0	0	0	0.042346984	8.460908362	0	82.468	0.28534949	0.037937	0.033753242	3.304473877	0	0	0	72937000	0.057198826	0.647748232	0
QGEP3 BZ Equity	2013		0.055244	0.063251628	2.556658465	0	0	0	0	0	0.037017735	8.66492953	0	192.242	0.415832803		0.033881091	2.363692522	0	0	0	862758976	0.042346984	0.285349488	0
QGEP3 BZ Equity	2014		0.077629	0.060275574	2.932343155	0	0	0	0	0	0.079799689	8.6867149	0	194.825	0.400801912	0.055243999	0.063251629	2.556658506	0	0	0	1010280000	0.037017737	0.415832818	0
QGEP3 BZ Equity	2015		0.107759	0.027290327	2.657844771	0	0	0	0	0	0.075221892	8.70176825	0	93.613	0.186023544	0.077629	0.060275573	2.932343245	0	0	0	1050518976	0.079799689	0.400801927	0
RANI4 BZ Equity	2006							1																	
RANI4 BZ Equity	2007		0.498261	0.03040682	0.105159817	0	0	1			0.008256756	8.477944186		14.595	0.048557902										1
RANI4 BZ Equity	2008	0.001102449	0.653109	-0.096218547	-0.332928361	0	0	1	0	1	0.144590846	8.544564097	0	-54.223	-0.154746005	0.498261005	0.03040682	0.105159819	0	0	1	-25019000	0.008256757	0.048557904	0
RANI4 BZ Equity	2009	0.001758	0.285656	0.020660445	-0.159803376	0	0	1	0	0	-1.085697695	8.589269158	0	21.951	0.056517787	0.653109014	-0.096218549	-0.33292836	0	0	1	22253000	0.14459084	-0.154746011	0
RANI4 BZ Equity	2010	0.000508448	0.258438	0.030015025	0.047504782	0	0	1	0	0	0.049582017	8.544064322	0	34.36	0.09817227	0.285656005	0.020660445	-0.159803376	0	0	1	-75452000	-1.085697651	0.056517787	0
RANI4 BZ Equity	2011	0.00160823	0.312029	0.007915353	0.117523991	0	0	1	0	0	0.073555699	8.646095788	0	9.354	0.021130101	0.258437991	0.030015025	0.047504783	0	0	1	-77939000	0.049582016	0.09817227	0
RANI4 BZ Equity	2012	0.000671361	0.337914	0.021836949	0.200345603	0	0	1	0	0	0.020148627	8.673586689	0	26.381	0.055937695	0.312029004	0.007915353	0.117523991	0	0	1	-20823000	0.0735557	0.021130102	0
RANI4 BZ Equity	2013	0.001329136	0.388279	0.041316048	0.184689986	0	0	1	0	0	0.05810729	8.684350666	0	67.408	0.13943146	0.33791399	0.02183695	0.200345606	0	0	1	17991000	0.020148627	0.055937696	0
RANI4 BZ Equity	2014	0.000639143	0.462728	0.033701306	0.242625825	0	0	1	0	0	0.138062965	8.78121019	0	56.579	0.093636479	0.388278991	0.041316047	0.184689984	0	0	1	29790000	0.05810729	0.139431462	0
RANI4 BZ Equity	2015	0.001631972	0.556147	0.000298446	0.063334468	0	0	1	0	0	0.113698066	8.868349912	0	0.495	0.000670278	0.462727994	0.033701308	0.242625833	0	0	1	-9439000	0.138062969	0.093636483	0
RAPT4 BZ Equity	2006							1																	
RAPT4 BZ Equity	2007		0.24792	0.096302851	0.269145329	0.098433792	0	1			0.182702923	9.305575124		173.359	0.085777082										0
RAPT4 BZ Equity	2008	0.014884892	0.295495	0.104303076	0.312283062	0	0	1	0	0	0.199450289	9.403158799	0	231.111	0.09134017	0.247920007	0.096302852	0.26914534	0.098433793	0	1	471618016	0.182702929	0.085777082	0
RAPT4 BZ Equity	2009	0.019179249	0.306065	0.04755041	0.511205956	0	1	1	0	0	0.214170142	9.485647335	0	135.158	0.044176817	0.295495003	0.104303077	0.312283069	0	0	1	480590016	0.199450284	0.091340169	0
RAPT4 BZ Equity	2010	0.017420674	0.36196	0.067226227	0.444351501	0	0	1	0	0	0.098486322	9.392616768	0	249.493	0.101027963	0.306064993	0.04755041	0.511205971	0	1	1	668552000	0.214170143	0.044176817	0
RAPT4 BZ Equity	2011	0.012641481	0.36911	0.066958467	0.446278604	0.030783844	0	1	0	0	0.154222985	9.570422909	0	269.149	0.072371881	0.361959994	0.067226224	0.444351494	0	0	1	1007276032	0.098486319	0.101027966	1
RAPT4 BZ Equity	2012	0.010832055	0.432241	0.009823726	0.386215673	0.012722328	0	1	0	1	0.144598191	9.618716918	0	42.562	0.010240121	0.369109988	0.066958465	0.446278602	0.030783843	0	1	1391085952	0.15422298	0.072371878	1
RAPT4 BZ Equity	2013	0.005298674	0.53108	0.047904204	0.54372196	0	0	1	0	1	0.022911657	9.544306345	0	235.062	0.06712373	0.432240993	0.009823726	0.386215687	0.012722327	0	1	1479671040	0.144598186	0.010240122	0
RAPT4 BZ Equity	2014		0.52804	0.041439359	0.651023102	0	1	1	0	0	0.143085498	9.628728875	0	201.956	0.047481878	0.531080008	0.047904205	0.543721974	0	0	1	1196228992	0.022911657	0.067123733	0
RAPT4 BZ Equity	2015		0.596957	-0.004750894	0.597244972	0	0	1	0	0	0.115844033	9.577348505	0	-24.628	-0.006517494	0.528039992	0.041439358	0.65102309	0	1	1	1876477952	0.143085495	0.047481876	0
rdtr3 BZ Equity	2006							0																	
rdtr3 BZ Equity	2007					0	0	0																	1
rdtr3 BZ Equity	2008	0.001242952	0.313452	0.059319027	0.601169448	0	0	0	1	1			0	300.114					0	0	0				0
rdtr3 BZ Equity	2009		0.358758	0.038792923	0.630309904	0	0	0	1	0	0.182763541	9.370333006	0	207.283	0.088354908	0.313452005	0.059319027	0.601169467	0	0	0				0
rdtr3 BZ Equity	2010			0.108531142		0	0	0	1	0	0.116402993	9.399059565	0	60.637	0.024192355	0.358758003	0.038792923	0.63030988	0	0	0	602760000	0.182763547	0.088354908	0
rdtr3 BZ Equity	2011			0.096795282		0	0	0	1	0	0.112312579		0	42.494			0.10853114		0	0	0	683883008	0.116402991	0.024192356	0
rdtr3 BZ Equity	2012			0.118020725		0	0	0	1	0	0.099537379		0	50.944			0.096795283		0	0	0	106600000	0.112312578		0
rdtr3 BZ Equity	2013			0.145174577		0	0	0	1	0	0.120088633		0	71.2			0.118020728		0	0	0	13208000	0.09953738		0
rdtr3 BZ Equity	2014			0.17205939		1.98603E-09	0	0	1	0	0.151452949		0	86.635			0.145174578		0	0	0	29557000	0.120088637		1
rdtr3 BZ Equity	2015					0	0	0	1	1	0.179482983		0				0.172059387		1.98603E-09	0	0	11070000	0.151452944		0
REDE4 BZ Equity	2006							1																	
REDE4 BZ Equity	2007		0.349958	0.0051747	0.104114883	0	0	1			0.035442401	9.507414744		51.454	0.015995742										1
REDE4 BZ Equity	2008		0.395677	0.01811671	-0.041171433	0	0	1	1	1	0.019739777	9.518539076	0	205.338	0.062220035	0.349958003	0.0051747	0.104114883	0	0	1	-104949000	0.035442401	0.015995743	0
REDE4 BZ Equity	2009		0.443324	0.000718132	-0.098383717	0	0	1	1	0	0.081386251	9.60159896	0	8.282	0.002072699	0.395677	0.018116711	-0.041171432	0	0	1	292144992	0.019739777	0.062220037	0
REDE4 BZ Equity	2010		0.494194	-0.029179993	-0.140243313	0	0	1	1	0	0.003402593	9.758984294	0	-368.845	-0.064247999	0.443324	0.000718132	-0.098383717	0	0	1	-369848992	0.081386253	0.002072699	0
REDE4 BZ Equity	2011		0.617103	-0.225760155		0	0	1	1	0	-0.139209644	9.836370202	0	-688.035	-0.100286005	0.494194001	-0.029179992	-0.140243307	0	0	1	-644492992	0.003402593	-0.064247996	0
REDE4 BZ Equity	2012		0.618891	-0.279079554		0	0	1	1	0	-1.103021452		0	-665.816		0.617102981	-0.225760162		0	0	1	-667953024	-0.139209643	-0.100286007	0
REDE4 BZ Equity	2013		0.667397	-0.04620599	-146.8106818	0	0	1	1	0			0	-128.829		0.618891001	-0.279079556		0	0	1	-465872000	-1.103021502		0
REDE4 BZ Equity	2014	0.004020931	0.22644	0.14268087	0.456647268	8.39223E-11	0	1	1	0	0.196799971	7.127299215	0	1700.155	126.8204535	0.667397022	-0.04620599	-146.8106842	0	0	1	-924342976			1
REDE4 BZ Equity	2015	0.004331827	0.288544	0.031624175	0.175233214	7.7299E-11	0	1	1	1	0.573441747	9.689256901	0	409.115	0.083673609	0.226439998	0.142680869	0.456647277	8.39223E-11	0	1	-1839314944	0.196799964	126.8204498	1
ROMI3 BZ Equity	2006							1																	
ROMI3 BZ Equity	2007		0.4502	0.079072603	0.921479522	0.073762926	0	1			0.241919344	8.739531207		108.966	0.198499676										1
ROMI3 BZ Equity	2008	0.041323098	0.489499	0.074795767	0.943174546	0	0	1	0	1	0.167057099	8.800708832	0	125.726	0.198937322	0.450199991	0.079072602	0.921479523	0.073762923	0	1	183760000	0.241919339	0.19849968	0
ROMI3 BZ Equity	2009	0.047792123	0.530598	0.007362688	1.096322518	0	0	1	0	0	0.178754381	8.842686607	0	12.808	0.018399021	0.489499003	0.074795768	0.943174541	0	0	1	473398016	0.167057097	0.198937327	0
ROMI3 BZ Equity	2010	0.036877402	0.534832	0.036497578	0.979876623	0	0	1	0	0	0.018710457	8.677090236	0	67.929	0.142877876	0.530597985	0.007362688	1.096322536	0	0	1	469488992	0.178754374	0.018399021	0
ROMI3 BZ Equity	2011	0.041335607	0.546802	0.001967581	0.805639507	0.015129641	0	1	0	0	0.096762614	8.8283563	0	3.568	0.00529747	0.534832001	0.036497578	0.979876637	0	0	1	508420992	0.018710457	0.142877877	1
ROMI3 BZ Equity	2012	0.0359553	0.501933	-0.02354016	0.526219373	0.022068551	0	1	0	1	0.005249035	8.800066524	0	-38.007	-0.060227809	0.546801984	0.001967581	0.805639505	0.015129641	0	1	526539008	0.096762612	0.00529747	1
ROMI3 BZ Equity	2013	0.028566591	0.41205	0.000960503	0.560144503	0	0	1	0	1	-0.059640341	8.777502944	0	1.365	0.002278399	0.501932979	-0.02354016	0.526219368	0.022068551	0	1	437424000	0.005249035	-0.060227808	0
ROMI3 BZ Equity	2014	0.030563774	0.386656	0.005612896	0.590331733	0	1	1	0	0	0.002100249	8.824401169	0	7.235	0.010840202	0.412050009	0.000960503	0.560144484	0	0	1	351572000	-0.059640341	0.002278399	0
ROMI3 BZ Equity	2015	0.03005941	0.321018	0.005127423	0.768120214	0	0	1	0	0	0.011231664	8.81198431	0	6.254	0.009642143	0.386655986	0.005612896	0.590331733	0	1	1	371409984	0.002100249	0.010840202	0
RSUL3 BZ Equity	2006							1																	
RSUL3 BZ Equity	2007		0.218505	0.039458077	-0.024929454	0	0	1			0.121403731	7.946928549		3.393	0.038340283										0
